Code;Channel Quality;BER;Total Bytes;Total Byte Errors;Total blocks;Average Errors per Block
Reed Solomon;MEDIUM;0,002;382245;6124;1499;4,085390260173449
Reed Solomon;MEDIUM;0,002;382245;5973;1499;3,9846564376250835
Reed Solomon;MEDIUM;0,002;382245;6034;1499;4,025350233488993
Reed Solomon;MEDIUM;0,002;382245;6065;1499;4,04603068712475
Reed Solomon;MEDIUM;0,002;382245;6216;1499;4,146764509673115
Reed Solomon;MEDIUM;0,002;382245;6153;1499;4,104736490993996
Reed Solomon;MEDIUM;0,002;382245;6131;1499;4,090060040026684
Reed Solomon;MEDIUM;0,002;382245;6219;1499;4,148765843895931
Reed Solomon;MEDIUM;0,002;382245;6098;1499;4,068045363575717
Reed Solomon;MEDIUM;0,002;382245;6021;1499;4,016677785190127
Reed Solomon;MEDIUM;0,002;382245;6067;1499;4,04736490993996
Reed Solomon;MEDIUM;0,002;382245;6123;1499;4,0847231487658435
Reed Solomon;MEDIUM;0,002;382245;6195;1499;4,132755170113409
Reed Solomon;MEDIUM;0,002;382245;6059;1499;4,04202801867912
Reed Solomon;MEDIUM;0,002;382245;6159;1499;4,108739159439627
Reed Solomon;MEDIUM;0,002;382245;6025;1499;4,019346230820547
Reed Solomon;MEDIUM;0,002;382245;6010;1499;4,009339559706471
Reed Solomon;MEDIUM;0,002;382245;6027;1499;4,020680453635757
Reed Solomon;MEDIUM;0,002;382245;6100;1499;4,0693795863909275
Reed Solomon;MEDIUM;0,002;382245;6206;1499;4,140093395597065
Reed Solomon;MEDIUM;0,002;382245;5984;1499;3,991994663108739
Reed Solomon;MEDIUM;0,002;382245;5979;1499;3,9886591060707137
Reed Solomon;MEDIUM;0,002;382245;6100;1499;4,0693795863909275
Reed Solomon;MEDIUM;0,002;382245;6096;1499;4,066711140760507
Reed Solomon;MEDIUM;0,002;382245;6129;1499;4,088725817211475
Reed Solomon;MEDIUM;0,002;382245;5985;1499;3,9926617745163444
Reed Solomon;MEDIUM;0,002;382245;6180;1499;4,122748498999333
Reed Solomon;MEDIUM;0,002;382245;6067;1499;4,04736490993996
Reed Solomon;MEDIUM;0,002;382245;6135;1499;4,092728485657105
Reed Solomon;MEDIUM;0,002;382245;6079;1499;4,055370246831221
Reed Solomon;MEDIUM;0,002;382245;6109;1499;4,075383589059373
Reed Solomon;MEDIUM;0,002;382245;6029;1499;4,022014676450968
Reed Solomon;MEDIUM;0,002;382245;5940;1499;3,9626417611741163
Reed Solomon;MEDIUM;0,002;382245;6092;1499;4,0640426951300865
Reed Solomon;MEDIUM;0,002;382245;6155;1499;4,106070713809206
Reed Solomon;MEDIUM;0,002;382245;6075;1499;4,052701801200801
Reed Solomon;MEDIUM;0,002;382245;5946;1499;3,9666444296197465
Reed Solomon;MEDIUM;0,002;382245;6074;1499;4,052034689793196
Reed Solomon;MEDIUM;0,002;382245;6058;1499;4,041360907271514
Reed Solomon;MEDIUM;0,002;382245;5991;1499;3,9966644429619747
Reed Solomon;MEDIUM;0,002;382245;6147;1499;4,100733822548365
Reed Solomon;MEDIUM;0,002;382245;6051;1499;4,036691127418279
Reed Solomon;MEDIUM;0,002;382245;6043;1499;4,031354236157438
Reed Solomon;MEDIUM;0,002;382245;5996;1499;4,0
Reed Solomon;MEDIUM;0,002;382245;6058;1499;4,041360907271514
Reed Solomon;MEDIUM;0,002;382245;6113;1499;4,078052034689793
Reed Solomon;BAD;0,02;382245;57306;1499;38,22948632421615
Reed Solomon;BAD;0,02;382245;57255;1499;38,19546364242829
Reed Solomon;BAD;0,02;382245;56965;1499;38,00200133422282
Reed Solomon;BAD;0,02;382245;57232;1499;38,18012008005337
Reed Solomon;BAD;0,02;382245;57090;1499;38,08539026017345
Reed Solomon;BAD;0,02;382245;57134;1499;38,11474316210807
Reed Solomon;BAD;0,02;382245;56655;1499;37,795196797865245
Reed Solomon;BAD;0,02;382245;57057;1499;38,06337558372248
Reed Solomon;BAD;0,02;382245;57358;1499;38,26417611741161
Reed Solomon;BAD;0,02;382245;57273;1499;38,207471647765175
Reed Solomon;BAD;0,02;382245;56849;1499;37,92461641094063
Reed Solomon;BAD;0,02;382245;57166;1499;38,136090727151434
Reed Solomon;BAD;0,02;382245;56929;1499;37,977985323549035
Reed Solomon;BAD;0,02;382245;57269;1499;38,204803202134755
Reed Solomon;BAD;0,02;382245;57053;1499;38,06070713809206
Reed Solomon;BAD;0,02;382245;57072;1499;38,07338225483656
Reed Solomon;BAD;0,02;382245;56753;1499;37,86057371581054
Reed Solomon;BAD;0,02;382245;57034;1499;38,04803202134757
Reed Solomon;BAD;0,02;382245;56574;1499;37,74116077384923
Reed Solomon;BAD;0,02;382245;56916;1499;37,96931287525017
Reed Solomon;BAD;0,02;382245;56845;1499;37,92194796531021
Reed Solomon;BAD;0,02;382245;57137;1499;38,11674449633089
Reed Solomon;BAD;0,02;382245;57361;1499;38,26617745163442
Reed Solomon;BAD;0,02;382245;56864;1499;37,934623082054706
Reed Solomon;BAD;0,02;382245;57090;1499;38,08539026017345
Reed Solomon;BAD;0,02;382245;57579;1499;38,41160773849233
Reed Solomon;BAD;0,02;382245;56778;1499;37,877251501000664
Reed Solomon;BAD;0,02;382245;57083;1499;38,08072048032022
Reed Solomon;BAD;0,02;382245;56568;1499;37,7371581054036
Reed Solomon;BAD;0,02;382245;57032;1499;38,04669779853236
Reed Solomon;BAD;0,02;382245;56784;1499;37,8812541694463
Reed Solomon;BAD;0,02;382245;57082;1499;38,08005336891261
Reed Solomon;BAD;0,02;382245;57296;1499;38,22281521014009
Reed Solomon;BAD;0,02;382245;56775;1499;37,87525016677785
Reed Solomon;BAD;0,02;382245;56484;1499;37,681120747164776
Reed Solomon;BAD;0,02;382245;57387;1499;38,283522348232154
Reed Solomon;BAD;0,02;382245;56703;1499;37,82721814543029
Reed Solomon;BAD;0,02;382245;56814;1499;37,90126751167445
Reed Solomon;BAD;0,02;382245;57270;1499;38,205470313542364
Reed Solomon;BAD;0,02;382245;56830;1499;37,91194129419613
Reed Solomon;BAD;0,02;382245;57313;1499;38,23415610406938
Reed Solomon;BAD;0,02;382245;56989;1499;38,018012008005336
Reed Solomon;BAD;0,02;382245;56903;1499;37,9606404269513
Reed Solomon;BAD;0,02;382245;57269;1499;38,204803202134755
Reed Solomon;BAD;0,02;382245;57265;1499;38,202134756504336
Reed Solomon;BAD;0,02;382245;56897;1499;37,95663775850567
Reed Solomon;BAD;0,02;382245;56942;1499;37,986657771847895
Reed Solomon;BAD;0,02;382245;56901;1499;37,95930620413609
Reed Solomon;BAD;0,02;382245;57066;1499;38,06937958639093
Reed Solomon;BAD;0,02;382245;56774;1499;37,874583055370245
Reed Solomon;BAD;0,02;382245;57359;1499;38,26484322881921
Reed Solomon;BAD;0,02;382245;56908;1499;37,96397598398933
Reed Solomon;BAD;0,02;382245;56817;1499;37,903268845897266
Reed Solomon;BAD;0,02;382245;56960;1499;37,99866577718479
Reed Solomon;BAD;0,02;382245;56993;1499;38,020680453635755
Reed Solomon;BAD;0,02;382245;56936;1499;37,982655103402266
Reed Solomon;BAD;0,02;382245;57439;1499;38,318212141427615
Reed Solomon;BAD;0,02;382245;56866;1499;37,935957304869916
Reed Solomon;BAD;0,02;382245;57430;1499;38,312208138759175
Reed Solomon;BAD;0,02;382245;56988;1499;38,017344896597734
Reed Solomon;BAD;0,02;382245;57082;1499;38,08005336891261
Reed Solomon;BAD;0,02;382245;57210;1499;38,165443629086056
Reed Solomon;BAD;0,02;382245;57164;1499;38,134756504336224
Reed Solomon;BAD;0,02;382245;57368;1499;38,27084723148766
Reed Solomon;BAD;0,02;382245;56789;1499;37,88458972648432
Reed Solomon;BAD;0,02;382245;57440;1499;38,318879252835224
Reed Solomon;BAD;0,02;382245;57440;1499;38,318879252835224
Reed Solomon;BAD;0,02;382245;57375;1499;38,275517011340895
Reed Solomon;BAD;0,02;382245;57159;1499;38,131420947298196
Reed Solomon;BAD;0,02;382245;57100;1499;38,0920613742495
Reed Solomon;BAD;0,02;382245;56846;1499;37,92261507671781
Reed Solomon;BAD;0,02;382245;57536;1499;38,38292194796531
Reed Solomon;BAD;0,02;382245;56893;1499;37,95396931287525
Reed Solomon;BAD;0,02;382245;57509;1499;38,36490993995997
Reed Solomon;BAD;0,02;382245;57124;1499;38,10807204803202
Reed Solomon;BAD;0,02;382245;57053;1499;38,06070713809206
Reed Solomon;BAD;0,02;382245;57136;1499;38,11607738492328
Reed Solomon;BAD;0,02;382245;56812;1499;37,89993328885924
Reed Solomon;BAD;0,02;382245;56739;1499;37,85123415610407
Reed Solomon;BAD;0,02;382245;57253;1499;38,19412941961308
Reed Solomon;BAD;0,02;382245;57023;1499;38,04069379586391
Reed Solomon;BAD;0,02;382245;56910;1499;37,96531020680454
Reed Solomon;BAD;0,02;382245;57143;1499;38,12074716477652
Reed Solomon;BAD;0,02;382245;57077;1499;38,07671781187458
Reed Solomon;BAD;0,02;382245;57113;1499;38,100733822548364
Reed Solomon;BAD;0,02;382245;57092;1499;38,08672448298866
Reed Solomon;BAD;0,02;382245;56971;1499;38,00600400266845
Reed Solomon;BAD;0,02;382245;57124;1499;38,10807204803202
Reed Solomon;BAD;0,02;382245;56995;1499;38,022014676450965
Reed Solomon;BAD;0,02;382245;57335;1499;38,24883255503669
Reed Solomon;BAD;0,02;382245;57258;1499;38,1974649766511
Reed Solomon;BAD;0,02;382245;57248;1499;38,19079386257505
Reed Solomon;BAD;0,02;382245;56705;1499;37,8285523682455
Reed Solomon;BAD;0,02;382245;57135;1499;38,11541027351568
Reed Solomon;BAD;0,02;382245;57274;1499;38,20813875917278
Reed Solomon;BAD;0,02;382245;57149;1499;38,12474983322215
Reed Solomon;BAD;0,02;382245;56964;1499;38,00133422281521
Reed Solomon;BAD;0,02;382245;57305;1499;38,22881921280854
Reed Solomon;BAD;0,02;382245;57509;1499;38,36490993995997
Reed Solomon;BAD;0,02;382245;56917;1499;37,96997998665777
